document_id	courier_id	year	record_number	pages	catalogue_title	authors	filename
289	73970	1949	73989	[10]	World radio caravan' proposed for UNESCO		1949_073970_73989.txt
290	73970	1949	73991	[10]	D. Schneider, C. a Prato named to key UNESCO posts		1949_073970_73991.txt
291	73970	1949	73992	[11]	What is 'democracy'?		1949_073970_73992.txt
292	73993	1949	73994	[3]	Experts review UNESCO Programme in Germany, suggest expansion		1949_073993_73994.txt
293	73993	1949	73995	[3, 9]	Major campaign to cut frontier barriers to education exchange	Behrstock, Julian	1949_073993_73995.txt
294	73993	1949	73996	[4]	Preservation of nature	Gille, Alain	1949_073993_73996.txt
295	73993	1949	74002	[5, 6, 7, 8, 9]	The Rebirth of a valley: how the peasants of Marbial helped make the Haiti Pilot Project a success		1949_073993_74002.txt
296	73993	1949	74003	[6, 7, 8]	The Story of the Haiti 'Pilot Project'		1949_073993_74003.txt
297	73993	1949	74006	[9]	UNESCO review		1949_073993_74006.txt
298	73993	1949	74007	[10]	A French foreign legionnaire and Paris 'dead-end' kids		1949_073993_74007.txt
299	73993	1949	74009	[11]	The Librarians join hands: a new venture in world publications exchanges		1949_073993_74009.txt
300	73993	1949	74010	[11]	UNESCO book shelf		1949_073993_74010.txt
301	73993	1949	74011	[12]	World 'Cité des arts' to be created in heart of Paris		1949_073993_74011.txt
302	73993	1949	74012	[12]	UNESCO prepares Chopin 'memorial'		1949_073993_74012.txt
303	73993	1949	380016	[1, 2]	$85,000,000 proposed by UN for technical development plan		1949_073993_380016.txt
304	74013	1949	74014	[1]	UNESCO Board votes emergency aid for Greek refugee children		1949_074013_74014.txt
305	74013	1949	74015	[1, 2]	UNESCO creates Regional Office in western hemisphere		1949_074013_74015.txt
306	74013	1949	74016	[2]	A Blueprint of directives		1949_074013_74016.txt
307	74013	1949	74017	[3]	The School-bell in the wilderness: aid to Middle East refugee schools	Vliet, W. van	1949_074013_74017.txt
308	74013	1949	74018	[3]	UNESCO sponsors camp schools for Middle East refugee children		1949_074013_74018.txt
309	74013	1949	74019	[4]	UNESCO to start Feature Service for world press on July 15		1949_074013_74019.txt
310	74013	1949	74020	[4]	School broadcasting: experts urge creation of UNESCO world information centre		1949_074013_74020.txt
311	74013	1949	74021	[5, 8]	Adult education	Lombard, Robert|Bloch-Michel, Jean	1949_074013_74021.txt
312	74013	1949	74022	[6, 8]	100 years of the Danish folk high school movement	Frisch, Hartvig	1949_074013_74022.txt
313	74013	1949	74023	[6, 7]	Adult education and the future of our civilization		1949_074013_74023.txt
314	74013	1949	74024	[9]	A Problem of vital concern to all scientists...		1949_074013_74024.txt
315	74013	1949	74025	[9]	The Role of scientific abstracting journals	Flynn, John E.	1949_074013_74025.txt
316	74013	1949	74026	[10, 11]	UNESCO maps aid plan for 'backward' areas		1949_074013_74026.txt
317	74013	1949	74027	[11]	The Latin American struggle against illiteracy		1949_074013_74027.txt
318	74013	1949	74028	[12]	The Story of Antonio Arango: a UNESCO 'Food and people' pamphlet	Nannetti, Guillermo	1949_074013_74028.txt
319	74029	1949	74030	[1]	UNESCO salutes Goethe's memory		1949_074029_74030.txt
320	74029	1949	74031	[2]	Public education conference meets at Geneva		1949_074029_74031.txt
321	74029	1949	74032	[3]	"I.T.I. Congress meets: ""the theatre is a living force"""		1949_074029_74032.txt
322	74029	1949	74033	[3]	Film star with Unescan outlook visits the 'Courier': Myrna Loy says...		1949_074029_74033.txt
323	74029	1949	74034	[4]	Young scientists shake hands across the borders		1949_074029_74034.txt
324	74029	1949	74035	[4, 9]	Education and natural resources	Scott, David	1949_074029_74035.txt
325	74029	1949	74036	[5, 6, 7, 8]	Popularization of science		1949_074029_74036.txt
326	74029	1949	74037	[5]	The Choice for man: a good life or an unhappy death	Davis, Watson	1949_074029_74037.txt
327	74029	1949	74039	[5, 8]	We must increase the dosage of science	Talice, Rodolfo	1949_074029_74039.txt
328	74029	1949	74040	[6]	Lord Boyd-Orr helped to make an A1 nation	Calder, Ritchie	1949_074029_74040.txt
329	74029	1949	74041	[7]	Emotionalism in science		1949_074029_74041.txt
330	74029	1949	74042	[6, 7]	More use must be made of the public cinema	Elton, Arthur|Road, Sinclair	1949_074029_74042.txt
331	74029	1949	74043	[7, 8]	The Role of cheap books	Crammer, J.L.	1949_074029_74043.txt
332	74029	1949	74045	[8]	Science through television opens a new field	Weston, R. Mc V.	1949_074029_74045.txt
333	74029	1949	74046	[9]	Boys' town in Italy		1949_074029_74046.txt
334	74029	1949	74047	[9]	Czech five-year plan for culture		1949_074029_74047.txt
335	74029	1949	74049	[10]	Economic and Social Council approves UNESCO report		1949_074029_74049.txt
336	74029	1949	74050	[11]	Goethe and Germany	Croce, Benedetto	1949_074029_74050.txt
337	74029	1949	74051	[11]	The Complete man	Spender, Stephen|Romains, Jules	1949_074029_74051.txt
338	74029	1949	74052	[12]	Colour reproduction: UNESCO's first travelling exhibition		1949_074029_74052.txt
339	74029	1949	74053	[12]	Edvard Munch	Lardera, Berto	1949_074029_74053.txt
340	74029	1949	74054	[12]	Art critics meet at UNESCO House		1949_074029_74054.txt
341	74055	1949	74056	[2]	Food from the sea	Lind, Lars	1949_074055_74056.txt
342	74055	1949	74058	[2]	Most of the world: an American survey	Carter, William D.	1949_074055_74058.txt
343	74055	1949	74059	[3]	U.N. Technical aid plan approved by ECOSOC		1949_074055_74059.txt
344	74055	1949	74060	[3]	Economic Council reviews UNESCO aid proposals		1949_074055_74060.txt
345	74055	1949	74061	[4]	Technical aid to underdeveloped countries		1949_074055_74061.txt
346	74055	1949	74062	[5]	A Letter from Quitandinha	Nannetti, Guillermo	1949_074055_74062.txt
347	74055	1949	74063	[5]	Classical studies and UNESCO	Hoeg, Carsten	1949_074055_74063.txt
348	74055	1949	74065	[6]	A Thousand years ago... Avicenna Persian scientist and philosopher, brought knowledge to the West	Aboussouan, Camille	1949_074055_74065.txt
349	74055	1949	74066	[7]	Mass communication: experts review technical needs of press, film and radio		1949_074055_74066.txt
350	74055	1949	74067	[7, 8]	Remove the barriers	Behrstock, Julian	1949_074055_74067.txt
351	74055	1949	74068	[7]	Famine threatens man	Duberg, Peter	1949_074055_74068.txt
352	74055	1949	74069	[8]	UNESCO Features: a world press service		1949_074055_74069.txt
353	74055	1949	74070	[8]	UNESCO on the air		1949_074055_74070.txt
354	74055	1949	74071	[9]	Human rights: UNESCO exhibition in Paris		1949_074055_74071.txt
355	74055	1949	74072	[9]	Human rights and public opinion		1949_074055_74072.txt
356	74055	1949	74073	[10]	An Index card stopped an epidemic		1949_074055_74073.txt
357	74055	1949	74074	[10]	Figures that hit		1949_074055_74074.txt
358	74055	1949	74075	[11]	Science liaison spans the world		1949_074055_74075.txt
359	74055	1949	74076	[11]	Food and people		1949_074055_74076.txt
360	74055	1949	74077	[12]	National Commissions' vital role		1949_074055_74077.txt
361	74055	1949	74078	[13, 14, 15, 16, 17]	The Fourth session of the General Conference of UNESCO will be held in Paris 19th September - 4th October 1949		1949_074055_74078.txt
362	74055	1949	74079	[14]	Germany and Japan		1949_074055_74079.txt
363	74055	1949	74081	[15]	UNESCO Director-General presents budget estimates: million dollar increase requested		1949_074055_74081.txt
364	74055	1949	74082	[16, 17]	Faith in UNESCO		1949_074055_74082.txt
365	74055	1949	74083	[16, 17]	The Directives		1949_074055_74083.txt
366	74055	1949	74084	[16]	Some of UNESCO's achievements during 1949		1949_074055_74084.txt
367	74055	1949	74085	[18]	Free movement of persons and educational, scientific and cultural material		1949_074055_74085.txt
368	74055	1949	74086	[18]	International work camps		1949_074055_74086.txt
369	74055	1949	74087	[19]	International circulation of publications		1949_074055_74087.txt
370	74055	1949	74088	[19]	UNESCO's contribution to libraries reconstruction and development		1949_074055_74088.txt
371	74055	1949	74089	[20]	Children's communities		1949_074055_74089.txt
372	74055	1949	74090	[21]	A Colonial Arts Council?	Huxley, Julian	1949_074055_74090.txt
373	74055	1949	74091	[21]	India's health is her job	Behrman, Daniel	1949_074055_74091.txt
374	74055	1949	74092	[22]	Education: UNESCO's programme	Beeby, Clarence Edward	1949_074055_74092.txt
375	74055	1949	74093	[22]	The Viani Associated Project		1949_074055_74093.txt
376	74055	1949	74094	[23]	Seminars in 1950: an announcement by the Director-General		1949_074055_74094.txt
377	74055	1949	74095	[23]	What is UNESCO doing for: adults, children, universities, child war victims		1949_074055_74095.txt
378	74055	1949	74096	[24]	Reconstruction still comes first		1949_074055_74096.txt
379	74055	1949	74097	[25]	Work camps for peace		1949_074055_74097.txt
380	74055	1949	74099	[26]	UNESCO fellows report progress		1949_074055_74099.txt
381	74055	1949	74100	[26]	Les chemins de la paix		1949_074055_74100.txt
382	74055	1949	74101	[27]	Study abroad covers world fellowship field		1949_074055_74101.txt
383	74055	1949	74102	[27]	Experts to discuss exchanges		1949_074055_74102.txt
384	74055	1949	74103	[28]	The Outlook for social science	Ramos, Arthur	1949_074055_74103.txt
385	74055	1949	74104	[28]	Social science: organizing research		1949_074055_74104.txt
386	74055	1949	74105	[28]	UNESCO plans world census of works on social science	Godchot, J.E.	1949_074055_74105.txt
387	74055	1949	74106	[29]	Half the world's population is illiterate		1949_074055_74106.txt
388	74055	1949	74107	[30]	Arts and letters: UNESCO's programme	Piovene, Guido	1949_074055_74107.txt
389	74055	1949	74108	[30]	Art in general education		1949_074055_74108.txt
390	74055	1949	74109	[30]	The Museums Division		1949_074055_74109.txt
391	74055	1949	74110	[31]	A Tribute to Frédéric Chopin		1949_074055_74110.txt
392	74055	1949	74111	[31]	Freedom of the artist		1949_074055_74111.txt
393	74055	1949	74112	[31]	Libraries' task in community education		1949_074055_74112.txt
394	74055	1949	74114	[32]	Art in Central America	Enquin, Ricardo	1949_074055_74114.txt
395	74116	1949	74117	[2]	In Brazil educators stirred by new approach to continental campaign against illiteracy		1949_074116_74117.txt
396	74116	1949	74118	[3]	Concentrated programme' for UNESCO urged by delegates to 4th General Conference		1949_074116_74118.txt
397	74116	1949	74119	[3, 4]	There must be no question of a devaluation of UNESCO	Lombard, Robert	1949_074116_74119.txt
398	74116	1949	74120	[4]	The Duties of the State in regard to education, science and culture		1949_074116_74120.txt
399	74116	1949	74121	[5]	Universal rights: UNESCO exhibition opens in Paris October - December 1949		1949_074116_74121.txt
400	74116	1949	74122	[6, 7]	The Rights of man through the ages		1949_074116_74122.txt
401	74116	1949	74123	[8]	The Universal Declaration		1949_074116_74123.txt
402	74116	1949	74124	[9, 10]	An Act of self-examination: past endeavours future action		1949_074116_74124.txt
403	74116	1949	74125	[11]	Greek refugees must have aid before the winter		1949_074116_74125.txt
404	74116	1949	74126	[12]	Saving our resources	Sam, Eleen	1949_074116_74126.txt
405	74116	1949	74128	[12]	Cartoons and films in China		1949_074116_74128.txt
406	74116	1949	74129	[13]	Universal Declaration of Human Rights: text adopted on December 10, 1948 by the General Assembly of the United Nations		1949_074116_74129.txt
407	74130	1949	74131	[2]	National Commissions draw blueprint for Florence Meeting	Mc Phee, Lorna	1949_074130_74131.txt
408	74130	1949	74132	[2]	One hundred non-governmental organizations now working with UNESCO	Hercik, V.	1949_074130_74132.txt
409	74130	1949	74133	[3]	Budget for 1950 8,000,000 dollars		1949_074130_74133.txt
410	74130	1949	74134	[3]	Les chapitres du budget		1949_074130_74134.txt
411	74130	1949	74136	[4, 5]	UNESCO clears the way for Florence		1949_074130_74136.txt
412	74130	1949	74137	[5]	United Nations Day, 24 October		1949_074130_74137.txt
413	74130	1949	74139	[6, 7]	Tasks for world understanding defined at UNESCO international debate	Bidault, Georges|Niebuhr, Reinhold|Fombona, E. Zerega|Piaget, Jean|Hercik, F.|Dupreel, Eugène Gustave|Russell, Bertrand	1949_074130_74139.txt
414	74130	1949	74140	[6]	Dans le coeur d'un homme on peut trouver tous les hommes	Bidault, Georges	1949_074130_74140.txt
415	74130	1949	74141	[7]	La sensibilité humaine	Fombona, E. Zerega	1949_074130_74141.txt
416	74130	1949	74142	[7]	Désarmement moral	Siassi, Recteur	1949_074130_74142.txt
417	74130	1949	74143	[6]	L'action culturelle et spirituelle est liée au pouvoir politique et militaire	Niebuhr, Reinhold	1949_074130_74143.txt
418	74130	1949	74144	[7]	L'amour de la paix	Hercik, E.	1949_074130_74144.txt
419	74130	1949	74146	[6]	Un étendard international pour les écoles !	Russell, Earl	1949_074130_74146.txt
420	74130	1949	74147	[7]	Symbiose sociale	Dupreel, Eugène Gustave	1949_074130_74147.txt
421	74130	1949	74148	[8]	A Sightless soldier works for the blind	Behrman, Daniel	1949_074130_74148.txt
422	74130	1949	74149	[8]	Has UNESCO anything to declare?		1949_074130_74149.txt
423	74130	1949	74150	[9]	Integration is keynote of UNESCO's 1950 education programme	Cheng Chi-Pao	1949_074130_74150.txt
424	74130	1949	74151	[9]	Professor Jean Piaget, psychologist and educator		1949_074130_74151.txt
425	74130	1949	74152	[9]	Dr. Beeby: an appreciation		1949_074130_74152.txt
426	74130	1949	74154	[10]	Experts review educational interchange programmes		1949_074130_74154.txt
427	74130	1949	74155	[10]	UNESCO's exchange of persons programme to be extended in 1950		1949_074130_74155.txt
428	74130	1949	74156	[10]	"Bari holds a ""UNESCO Day"""		1949_074130_74156.txt
429	74130	1949	74157	[11]	Pattern of UNESCO's reconstruction work for 1950	Drzewieski, Bernard	1949_074130_74157.txt
430	74130	1949	74158	[11]	Press, radio, film		1949_074130_74158.txt
431	74130	1949	74159	[12, 13]	Why we fight		1949_074130_74159.txt
432	74130	1949	74160	[12]	Trygve Lie commends UNESCO's work for Palestine refugees		1949_074130_74160.txt
433	74130	1949	74161	[13]	Appeal on behalf of Greek children		1949_074130_74161.txt
434	74130	1949	74162	[12, 13]	Appeal on behalf of refugee children in the Middle East		1949_074130_74162.txt
435	74130	1949	74163	[14]	The Question of race and the democratic world	Ramos, Arthur	1949_074130_74163.txt
436	74130	1949	74164	[14]	Political scientists form first international association		1949_074130_74164.txt
437	74130	1949	74165	[15]	"Scientists ""in front line"""		1949_074130_74165.txt
438	74130	1949	74166	[16]	UNESCO's cultural activities		1949_074130_74166.txt
439	74130	1949	74167	[16]	Art and education	Thomas, Trevor	1949_074130_74167.txt
440	74130	1949	74168	[16]	UNESCO catalogue lists recorded works of Chopin		1949_074130_74168.txt
441	74130	1949	74169	[17]	Case dei bambini became model for the world		1949_074130_74169.txt
442	74130	1949	74170	[17]	Italy's damaged art treasures are losing their scars		1949_074130_74170.txt
443	74130	1949	74171	[18, 19]	UNESCO's Germany, Japan programmes endorsed by General Conference		1949_074130_74171.txt
444	74130	1949	74173	[19]	Illiteracy and hunger: twin evils of Asia		1949_074130_74173.txt
445	74130	1949	74174	[20]	The Work of the General Conference as viewed by delegates		1949_074130_74174.txt
446	74130	1949	74175	[20]	"Student groups ""behind the scenes"" at UNESCO Conference"	Skaff, Georges N.	1949_074130_74175.txt
447	74130	1949	74176	[21]	English architect designed human rights exhibition		1949_074130_74176.txt
448	74130	1949	74177	[22]	New charter defines code for Latin American universities		1949_074130_74177.txt
449	74130	1949	74178	[22]	Congress of Americanists extends international cultural ties		1949_074130_74178.txt
